subject,puzzle,event,move,prev_move,s_free,s_fixed,d_goal,Lopt,attempt,RT,timestamp,first_move
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(7, 3)","(9, 1)","Int8[2, 2, 4, 4, 1, 4, 1, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",12,12,1,963,1518145019983,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(2, -1)","(7, 3)","Int8[2, 2, 4, 4, 1, 4, 4, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",11,12,1,781,1518145020764,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(1, -1)","(2, -1)","Int8[2, 1, 4, 4, 1, 4, 4, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",11,12,1,767,1518145021531,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(7, -2)","(1, -1)","Int8[1, 1, 4, 4, 1, 4, 4, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",11,12,1,999,1518145022530,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(6, -2)","(7, -2)","Int8[1, 1, 4, 4, 1, 4, 2, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",12,12,1,3355,1518145025885,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(8, -1)","(6, -2)","Int8[1, 1, 4, 4, 1, 2, 2, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",12,12,1,939,1518145026824,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(3, -3)","(8, -1)","Int8[1, 1, 4, 4, 1, 2, 2, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",12,12,1,838,1518145027662,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(7, 1)","(3, -3)","Int8[1, 1, 1, 4, 1, 2, 2, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",12,12,1,2187,1518145029849,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(5, 4)","(7, 1)","Int8[1, 1, 1, 4, 1, 2, 3, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",12,12,1,2761,1518145032610,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(4, 1)","(5, 4)","Int8[1, 1, 1, 4, 5, 2, 3, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,1178,1518145033788,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(6, 1)","(4, 1)","Int8[1, 1, 1, 5, 5, 2, 3, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,1126,1518145034914,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(3, 2)","(6, 1)","Int8[1, 1, 1, 5, 5, 3, 3, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,2925,1518145037839,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(7, 1)","(3, 2)","Int8[1, 1, 3, 5, 5, 3, 3, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,1296,1518145039135,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(6, -2)","(7, 1)","Int8[1, 1, 3, 5, 5, 3, 4, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",12,12,1,805,1518145039940,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(8, 1)","(6, -2)","Int8[1, 1, 3, 5, 5, 1, 4, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",11,12,1,2305,1518145042245,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(6, 4)","(8, 1)","Int8[1, 1, 3, 5, 5, 1, 4, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",11,12,1,1221,1518145043466,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(7, -2)","(6, 4)","Int8[1, 1, 3, 5, 5, 5, 4, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",12,12,1,1489,1518145044955,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(3, -2)","(7, -2)","Int8[1, 1, 3, 5, 5, 5, 2, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,1244,1518145046199,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(8, 1)","(3, -2)","Int8[1, 1, 1, 5, 5, 5, 2, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,988,1518145047187,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(9, 2)","(8, 1)","Int8[1, 1, 1, 5, 5, 5, 2, 5, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",12,12,1,838,1518145048025,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(3, 1)","(9, 2)","Int8[1, 1, 1, 5, 5, 5, 2, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",11,12,1,1111,1518145049136,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(1, 3)","(3, 1)","Int8[1, 1, 2, 5, 5, 5, 2, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",10,12,1,1220,1518145050356,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(2, 4)","(1, 3)","Int8[4, 1, 2, 5, 5, 5, 2, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",9,12,1,1658,1518145052014,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(2, -4)","(2, 4)","Int8[4, 5, 2, 5, 5, 5, 2, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",9,12,1,2865,1518145054879,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(4, -3)","(2, -4)","Int8[4, 1, 2, 5, 5, 5, 2, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",9,12,1,817,1518145055696,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(7, 2)","(4, -3)","Int8[4, 1, 2, 2, 5, 5, 2, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",9,12,1,1068,1518145056764,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(6, -4)","(7, 2)","Int8[4, 1, 2, 2, 5, 5, 4, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",8,12,1,902,1518145057666,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(4, -1)","(6, -4)","Int8[4, 1, 2, 2, 5, 1, 4, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",7,12,1,803,1518145058469,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(1, -3)","(4, -1)","Int8[4, 1, 2, 1, 5, 1, 4, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",6,12,1,2370,1518145060839,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(1, 3)","(1, -3)","Int8[1, 1, 2, 1, 5, 1, 4, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",5,12,1,3996,1518145064835,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(6, 4)","(1, 3)","Int8[4, 1, 2, 1, 5, 1, 4, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",6,12,1,1206,1518145066041,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(1, -3)","(6, 4)","Int8[4, 1, 2, 1, 5, 5, 4, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",7,12,1,886,1518145066927,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(9, -2)","(1, -3)","Int8[1, 1, 2, 1, 5, 5, 4, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",6,12,1,986,1518145067913,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(7, -1)","(9, -2)","Int8[1, 1, 2, 1, 5, 5, 4, 5, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",5,12,1,1170,1518145069083,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(1, 1)","(7, -1)","Int8[1, 1, 2, 1, 5, 5, 3, 5, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",6,12,1,1573,1518145070656,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(9, 2)","(1, 1)","Int8[2, 1, 2, 1, 5, 5, 3, 5, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",7,12,1,559,1518145071215,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(1, 2)","(9, 2)","Int8[2, 1, 2, 1, 5, 5, 3, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",8,12,1,801,1518145072016,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(4, 4)","(1, 2)","Int8[4, 1, 2, 1, 5, 5, 3, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",8,12,1,761,1518145072777,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(7, -1)","(4, 4)","Int8[4, 1, 2, 5, 5, 5, 3, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",9,12,1,1138,1518145073915,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(2, 4)","(7, -1)","Int8[4, 1, 2, 5, 5, 5, 2, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",9,12,1,1471,1518145075386,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(7, -1)","(2, 4)","Int8[4, 5, 2, 5, 5, 5, 2, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",9,12,1,755,1518145076141,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(1, -3)","(7, -1)","Int8[4, 5, 2, 5, 5, 5, 1, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",9,12,1,1049,1518145077190,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(9, -3)","(1, -3)","Int8[1, 5, 2, 5, 5, 5, 1, 5, 4]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",10,12,1,1398,1518145078588,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(3, -1)","(9, -3)","Int8[1, 5, 2, 5, 5, 5, 1, 5, 1]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",11,12,1,883,1518145079471,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(8, -1)","(3, -1)","Int8[1, 5, 1, 5, 5, 5, 1, 5, 1]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",12,12,1,2004,1518145081475,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(5, -1)","(8, -1)","Int8[1, 5, 1, 5, 5, 5, 1, 4, 1]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,713,1518145082188,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(3, 3)","(5, -1)","Int8[1, 5, 1, 5, 4, 5, 1, 4, 1]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",14,12,1,805,1518145082993,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(9, 1)","(3, 3)","Int8[1, 5, 4, 5, 4, 5, 1, 4, 1]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",14,12,1,1602,1518145084595,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(7, 3)","(9, 1)","Int8[1, 5, 4, 5, 4, 5, 1, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",14,12,1,817,1518145085412,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(1, 1)","(7, 3)","Int8[1, 5, 4, 5, 4, 5, 4, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,1323,1518145086735,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(2, -4)","(1, 1)","Int8[2, 5, 4, 5, 4, 5, 4, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,782,1518145087517,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(1, -1)","(2, -4)","Int8[2, 1, 4, 5, 4, 5, 4, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,1141,1518145088658,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(7, -2)","(1, -1)","Int8[1, 1, 4, 5, 4, 5, 4, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,757,1518145089415,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(3, -3)","(7, -2)","Int8[1, 1, 4, 5, 4, 5, 2, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",14,12,1,1460,1518145090875,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(3, 3)","(3, -3)","Int8[1, 1, 1, 5, 4, 5, 2, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",14,12,1,734,1518145091609,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(6, -3)","(3, 3)","Int8[1, 1, 4, 5, 4, 5, 2, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",14,12,1,871,1518145092480,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(8, -1)","(6, -3)","Int8[1, 1, 4, 5, 4, 2, 2, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",14,12,1,1003,1518145093483,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(5, -1)","(8, -1)","Int8[1, 1, 4, 5, 4, 2, 2, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",14,12,1,792,1518145094275,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(4, -1)","(5, -1)","Int8[1, 1, 4, 5, 3, 2, 2, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",14,12,1,3080,1518145097355,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(8, 1)","(4, -1)","Int8[1, 1, 4, 4, 3, 2, 2, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,1124,1518145098479,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(6, 2)","(8, 1)","Int8[1, 1, 4, 4, 3, 2, 2, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,1156,1518145099635,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(7, 2)","(6, 2)","Int8[1, 1, 4, 4, 3, 4, 2, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,1043,1518145100678,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(7, -2)","(7, 2)","Int8[1, 1, 4, 4, 3, 4, 4, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",12,12,1,1949,1518145102627,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(6, -2)","(7, -2)","Int8[1, 1, 4, 4, 3, 4, 2, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,1528,1518145104155,false
AO1QGAUZ85T6L:3HWRJOOET6A15827PHPSLWK1MOYSEU,prb29585_14,move,"(7, 2)","(6, -2)","Int8[1, 1, 4, 4, 3, 2, 2, 4, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(6, :y, 3), Car(2, :y, 2), Car(6, :x, 2), Car(3, :y, 2), Car(1, :x, 3), Car(5, :x, 2), Car(4, :y, 3))",13,12,1,1873,1518145106028,false
